id,price_doc
30474,5054398.0
30475,8055995.0
30476,5193057.0
30477,5646858.5
30478,4916439.5
30479,8244836.5
30480,4062924.25
30481,4112022.0
30482,4813037.0
30483,4730527.5
30484,6452467.5
30485,4783824.0
30486,3594108.0
30487,3653686.5
30488,5774035.5
30489,6115680.0
30490,21398066.0
30491,18464902.0
30492,5554954.0
30493,12876856.0
30494,6605919.5
30495,10673010.0
30496,8554120.0
30497,7980035.0
30498,4318500.5
30499,7693263.0
30500,10529526.0
30501,6594413.0
30502,2606882.75
30503,6316843.0
30504,5803556.0
30505,10577288.0
30506,2990388.0
30507,4566328.0
30508,5550875.0
30509,7425175.5
30510,8664640.0
30511,6254721.0
30512,6204669.5
30513,4012921.25
30514,3445437.25
30515,9299262.0
30516,5692174.0
30517,10407830.0
30518,7606371.0
30519,4522049.5
30520,6725314.5
30521,5260899.0
30522,7147609.0
30523,6388979.5
30524,10970270.0
30525,9490036.0
30526,4682079.5
30527,4978496.5
30528,6258519.0
30529,6162100.0
30530,6033597.5
30531,14552584.0
30532,4541525.5
30533,10253168.0
30534,6460506.5
30535,8886496.0
30536,5691569.0
30537,11467074.0
30538,4876204.0
30539,12097640.0
30540,8992326.0
30541,6079802.5
30542,1925648.625
30543,5338553.5
30544,6567423.5
30545,7875204.0
30546,3948490.0
30547,8805474.0
30548,4373830.0
30549,4853496.5
30550,12128802.0
30551,4726989.0
30552,1686751.75
30553,5928705.5
30554,10155738.0
30555,6090568.5
30556,8451562.0
30557,7799345.5
30558,8357191.5
30559,6234007.0
30560,5806565.5
30561,6335397.0
30562,11527380.0
30563,4539321.5
30564,6737689.5
30565,6780622.0
30566,7033475.0
30567,1723582.125
30568,10285316.0
30569,9024324.0
30570,6415411.0
30571,7090495.5
30572,4663707.0
30573,6283469.5
30574,6176028.5
30575,7177508.0
30576,4934333.0
30577,4225127.5
30578,3131839.5
30579,6804526.0
30580,4402483.5
30581,5527669.5
30582,11392626.0
30583,6661738.5
30584,4280179.0
30585,2527057.5
30586,8214742.0
30587,5771670.5
30588,7995194.0
30589,7356903.5
30590,11788110.0
30591,5022939.0
30592,6593089.5
30593,7770776.5
30594,6441920.0
30595,5120970.5
30596,6179620.5
30597,6283469.5
30598,9092396.0
30599,9374760.0
30600,5345518.0
30601,5807408.0
30602,1667153.75
30603,11920866.0
30604,4573399.5
30605,6377266.5
30606,19978298.0
30607,6570550.0
30608,8556430.0
30609,6117850.5
30610,2490342.5
30611,5538829.5
30612,7151242.0
30613,7736469.0
30614,16489724.0
30615,7478661.5
30616,5677057.0
30617,8992172.0
30618,4825704.0
30619,3756817.0
30620,2532368.25
30621,8374711.0
30622,7100716.5
30623,6011413.5
30624,6328191.5
30625,7813600.5
30626,6176774.5
30627,7291523.0
30628,6235791.0
30629,4997244.0
30630,4003455.5
30631,5878062.5
30632,4104252.5
30633,5693753.5
30634,10964544.0
30635,9061102.0
30636,5014427.0
30637,9063516.0
30638,5831649.0
30639,7091807.0
30640,4429271.5
30641,8255074.5
30642,6310115.0
30643,7398314.0
30644,9094924.0
30645,6868811.0
30646,5010419.5
30647,4616288.0
30648,21790922.0
30649,2141768.5
30650,4783799.5
30651,3181837.0
30652,4236763.5
30653,7236441.5
30654,4393876.5
30655,12154046.0
30656,3968102.75
30657,6237163.5
30658,9586418.0
30659,4390923.0
30660,8313307.0
30661,6595158.5
30662,8038721.0
30663,17140292.0
30664,11651236.0
30665,6086057.5
30666,2316554.25
30667,4021171.0
30668,8293243.0
30669,4679053.5
30670,2622620.0
30671,6846402.0
30672,13859326.0
30673,10514754.0
30674,11764012.0
30675,1761732.625
30676,6273288.0
30677,4077281.0
30678,20671680.0
30679,5648780.5
30680,5050092.5
30681,2333238.5
30682,8334444.5
30683,9083134.0
30684,4471962.5
30685,6806284.5
30686,9015946.0
30687,4934438.0
30688,4415289.5
30689,14065782.0
30690,21591516.0
30691,4382520.5
30692,5905405.0
30693,10752844.0
30694,5013174.5
30695,6884127.0
30696,6462749.5
30697,12333942.0
30698,7404880.0
30699,5536813.0
30700,4784912.5
30701,9082110.0
30702,5684742.5
30703,3722826.75
30704,10886488.0
30705,8762140.0
30706,23784628.0
30707,3452089.5
30708,13523556.0
30709,6284755.0
30710,6924697.5
30711,4468295.5
30712,3997261.0
30713,6632348.5
30714,6561811.5
30715,3484430.0
30716,9083134.0
30717,6446533.0
30718,8523990.0
30719,14181818.0
30720,6996610.0
30721,4994754.5
30722,7180278.0
30723,5825241.5
30724,11972378.0
30725,6306938.0
30726,11318730.0
30727,9281704.0
30728,10737902.0
30729,3374658.0
30730,5918902.5
30731,6260762.0
30732,4047667.5
30733,9282790.0
30734,7025936.0
30735,5202615.0
30736,4902437.0
30737,6885068.0
30738,5926215.0
30739,4280126.0
30740,6487749.5
30741,11411864.0
30742,3859105.75
30743,4766968.5
30744,8897072.0
30745,6263450.0
30746,5391937.0
30747,14934090.0
30748,15352764.0
30749,4866252.5
30750,6164672.0
30751,3263660.5
